,Player,Nation,Pos,Squad,Competition_Name,Age,Born,Matches_Played,Yellow_Cards,Red_Cards,Second_Yellow_Card,Fouls_Committed,Fouls_Drawn,Offsides,Crosses,Interceptions,Tackles_Won,Penalty_Kicks_Won,Penalty_Kicks_Conceded,Own_Goals,Ball_Recoveries,Aerials_Won,Aerials_Lost,Percentage_of_Aerials_Won,Matches
4256,Rani Khedira,de GER,MF,Union Berlin,de Bundesliga,27,1994,30.6,6,0,0,55,35,0,23,50,38,0,0,0,193,39,42,48.1,Matches
4257,Kike,es ESP,FW,Osasuna,es La Liga,31,1989,20.7,2,0,0,23,36,9,21,3,7,1,0,0,68,75,107,41.2,Matches
4258,Luca Kilian,de GER,FW,Mainz 05,de Bundesliga,21,1999,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches
4259,Luca Kilian,de GER,DF,Köln,de Bundesliga,21,1999,25.3,3,0,0,7,11,0,4,46,24,0,1,0,135,46,44,51.1,Matches
4260,Max Kilman,eng ENG,DF,Wolves,eng Premier League,24,1997,29.9,3,0,0,17,11,0,2,45,26,0,1,0,155,66,39,62.9,Matches
4261,Joshua Kimmich,de GER,MF,Bayern Munich,de Bundesliga,26,1995,27.5,4,0,0,20,46,1,181,52,20,0,1,0,218,16,18,47.1,Matches
4262,Presnel Kimpembe,fr FRA,DF,Paris S-G,fr Ligue 1,25,1995,28.6,6,0,0,28,26,0,2,38,19,0,2,0,138,49,20,71.0,Matches
4263,Joshua King,no NOR,FW,Watford,eng Premier League,29,1992,25.0,5,0,0,43,21,8,13,8,15,1,0,0,83,100,119,45.7,Matches
4264,Jakub Kiwior,pl POL,MF,Spezia,it Serie A,21,2000,21.8,6,0,0,27,5,2,7,40,27,0,1,0,102,29,32,47.5,Matches
4265,Sofian Kiyine,ma MAR,"MF,FW",Venezia,it Serie A,23,1997,13.8,8,1,0,49,11,0,49,10,14,0,0,0,94,12,16,42.9,Matches
4266,Simon Kjær,dk DEN,DF,Milan,it Serie A,32,1989,8.9,2,0,0,20,5,0,1,9,12,0,0,1,46,13,14,48.1,Matches
4267,Kristoffer Klaesson,no NOR,GK,Leeds United,eng Premier League,20,2000,0.4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0,Matches
4268,Philipp Klement,de GER,MF,Stuttgart,de Bundesliga,28,1992,3.8,0,0,0,2,1,1,12,1,3,0,0,0,26,1,6,14.3,Matches
4269,Mateusz Klich,pl POL,MF,Leeds United,eng Premier League,31,1990,23.0,5,0,0,40,15,2,30,11,25,0,1,0,171,7,13,35.0,Matches
4270,Thibault Klidje,tg TOG,"MF,FW",Bordeaux,fr Ligue 1,20,2001,1.0,0,0,0,3,5,1,6,2,0,0,0,0,2,1,4,20.0,Matches
4271,Mateo Klimowicz,de GER,"MF,FW",Stuttgart,de Bundesliga,21,2000,6.7,2,0,0,9,9,1,2,4,6,0,0,0,21,2,4,33.3,Matches
4272,Fabian Klos,de GER,FW,Arminia,de Bundesliga,33,1987,15.8,2,1,0,30,18,3,11,0,5,0,0,0,38,114,107,51.6,Matches
4273,Lukas Klostermann,de GER,DF,RB Leipzig,de Bundesliga,25,1996,18.3,1,0,0,9,4,0,3,26,16,0,0,0,101,23,11,67.6,Matches
4274,Justin Kluivert,nl NED,MF,Nice,fr Ligue 1,22,1999,20.8,6,1,0,39,29,5,161,14,9,0,1,0,95,14,12,53.8,Matches
4275,Lukas Klünter,de GER,DF,Hertha BSC,de Bundesliga,25,1996,2.2,1,0,0,5,2,0,4,2,1,0,0,0,12,2,2,50.0,Matches
4276,Ansgar Knauff,de GER,"FW,MF",Dortmund,de Bundesliga,19,2002,1.3,0,0,0,4,1,1,0,0,1,0,0,0,3,3,2,60.0,Matches
4277,Ansgar Knauff,de GER,"DF,MF",Eint Frankfurt,de Bundesliga,19,2002,8.4,0,0,0,11,8,1,21,8,14,0,0,0,45,7,17,29.2,Matches
4278,Robin Knoche,de GER,DF,Union Berlin,de Bundesliga,29,1992,33.0,6,0,0,26,13,1,0,49,24,0,0,0,247,63,55,53.4,Matches
4279,Gregor Kobel,ch SUI,GK,Dortmund,de Bundesliga,23,1997,28.5,0,0,0,1,6,0,0,1,0,0,1,0,71,3,0,100.0,Matches
4280,Robin Koch,de GER,"MF,DF",Leeds United,eng Premier League,25,1996,17.5,3,0,0,22,10,0,4,20,13,0,0,0,104,45,44,50.6,Matches
4281,Samuel Koeberlé,fr FRA,FW,Reims,fr Ligue 1,16,2004,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Matches
4282,Philippe Koffi,ci CIV,FW,Reims,fr Ligue 1,19,2002,4.2,1,0,0,8,13,7,3,3,0,0,0,0,7,6,16,27.3,Matches
4283,Dominik Kohr,de GER,MF,Mainz 05,de Bundesliga,27,1994,17.9,10,2,2,46,20,0,2,35,20,0,0,0,149,26,18,59.1,Matches
4284,Koba Koindredi,fr FRA,MF,Valencia,es La Liga,19,2001,2.0,1,0,0,8,6,0,2,4,3,0,0,0,8,5,7,41.7,Matches
4285,Koke,es ESP,MF,Atlético Madrid,es La Liga,29,1992,27.9,6,0,0,29,27,0,33,24,30,0,0,0,169,12,26,31.6,Matches
4286,Aleksandr Kokorin,ru RUS,"FW,MF",Fiorentina,it Serie A,30,1991,0.6,1,0,0,2,2,0,0,0,1,0,0,0,1,5,5,50.0,Matches
4287,Aleksandar Kolarov,rs SRB,DF,Inter,it Serie A,35,1985,0.5,0,0,0,0,1,0,0,1,1,0,0,0,5,1,2,33.3,Matches
4288,Sead Kolašinac,ba BIH,DF,Arsenal,eng Premier League,28,1993,1.0,1,0,0,2,0,0,0,4,0,0,0,0,2,0,0,,Matches
4289,Sead Kolašinac,ba BIH,DF,Marseille,fr Ligue 1,28,1993,4.9,0,0,0,7,3,0,7,0,6,0,0,0,22,5,0,100.0,Matches
4290,Luca Koleosho,it ITA,FW,Espanyol,es La Liga,16,2004,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches
4291,Randal Kolo Muani,fr FRA,"FW,MF",Nantes,fr Ligue 1,22,1998,32.8,2,0,0,59,72,18,31,6,14,1,1,0,107,66,110,37.5,Matches
4292,Timothée Kolodziejczak,fr FRA,DF,Saint-Étienne,fr Ligue 1,29,1991,28.5,4,1,0,29,3,2,38,60,24,0,3,2,148,31,38,44.9,Matches
4293,Ghislain Konan,ci CIV,DF,Reims,fr Ligue 1,25,1995,26.9,1,0,0,17,33,2,84,28,19,0,0,0,176,13,11,54.2,Matches
4294,Ibrahima Konaté,fr FRA,DF,Liverpool,eng Premier League,22,1999,11.0,2,0,0,10,3,0,0,16,10,0,0,0,64,34,19,64.2,Matches
4295,Geoffrey Kondogbia,cf CTA,"MF,DF",Atlético Madrid,es La Liga,28,1993,20.9,13,2,2,40,37,0,1,44,44,0,0,0,188,38,21,64.4,Matches
4296,Ibrahima Koné,ml MLI,FW,Lorient,fr Ligue 1,22,1999,8.1,2,0,0,13,10,5,4,1,4,0,0,0,20,16,35,31.4,Matches
4297,Kouadio Koné,fr FRA,MF,M'Gladbach,de Bundesliga,20,2001,24.3,10,0,0,39,60,1,2,34,37,1,0,0,147,20,20,50.0,Matches
4298,Youssouf Koné,ml MLI,DF,Troyes,fr Ligue 1,26,1995,10.9,2,1,0,7,20,2,33,10,18,0,0,0,62,6,10,37.5,Matches
4299,Ezri Konsa,eng ENG,DF,Aston Villa,eng Premier League,23,1997,27.5,6,2,1,18,36,1,1,15,15,0,1,0,105,58,42,58.0,Matches
4300,Teun Koopmeiners,nl NED,MF,Atalanta,it Serie A,23,1998,23.6,4,0,0,37,21,6,97,15,24,0,0,1,158,27,20,57.4,Matches
4301,Laurent Koscielny,fr FRA,DF,Bordeaux,fr Ligue 1,35,1985,10.4,2,0,0,11,9,0,0,12,9,0,1,0,65,15,3,83.3,Matches
4302,Odilon Kossonou,ci CIV,DF,Leverkusen,de Bundesliga,20,2001,19.9,3,0,0,15,7,0,5,26,17,0,1,0,140,30,26,53.6,Matches
4303,Filip Kostić,rs SRB,"DF,FW",Eint Frankfurt,de Bundesliga,28,1992,28.0,2,0,0,16,22,3,369,15,17,0,0,0,192,10,13,43.5,Matches
4304,Rominigue Kouamé,ml MLI,MF,Troyes,fr Ligue 1,24,1996,33.0,5,0,0,43,65,1,7,46,22,0,0,0,231,17,28,37.8,Matches
4305,Kalidou Koulibaly,sn SEN,DF,Napoli,it Serie A,30,1991,26.7,5,1,0,28,12,0,2,29,23,0,1,0,167,48,37,56.5,Matches
4306,Jules Koundé,fr FRA,DF,Sevilla,es La Liga,22,1998,30.4,2,2,0,15,28,2,18,21,17,1,0,0,199,77,49,61.1,Matches
4307,Christos Kourfalidis,gr GRE,"MF,FW",Cagliari,it Serie A,18,2002,0.2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,50.0,Matches
4308,Boubakar Kouyaté,ml MLI,DF,Metz,fr Ligue 1,24,1997,29.6,8,1,0,35,28,7,0,79,50,0,1,0,158,92,44,67.6,Matches
4309,Cheikhou Kouyaté,sn SEN,MF,Crystal Palace,eng Premier League,31,1989,21.9,3,0,0,30,21,0,4,38,38,0,0,0,136,50,29,63.3,Matches
4310,Mateo Kovačić,hr CRO,MF,Chelsea,eng Premier League,27,1994,17.3,4,0,0,24,20,0,6,7,31,0,0,0,111,5,5,50.0,Matches
4311,Viktor Kovalenko,ua UKR,MF,Spezia,it Serie A,25,1996,14.7,4,0,0,15,20,0,24,13,10,1,1,0,80,13,20,39.4,Matches
4312,Emil Krafth,se SWE,DF,Newcastle Utd,eng Premier League,26,1994,18.2,5,0,0,22,11,0,21,25,16,0,0,0,94,22,29,43.1,Matches
4313,Alex Král,cz CZE,MF,West Ham,eng Premier League,23,1998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,50.0,Matches
4314,Andrej Kramarić,hr CRO,"FW,MF",Hoffenheim,de Bundesliga,30,1991,30.1,2,0,0,11,29,9,62,9,4,0,0,0,125,14,23,37.8,Matches
4315,Christoph Kramer,de GER,MF,M'Gladbach,de Bundesliga,30,1991,8.3,1,0,0,11,5,0,4,12,11,0,0,0,67,11,10,52.4,Matches
4316,Jean-Philippe Krasso,ci CIV,FW,Saint-Étienne,fr Ligue 1,24,1997,5.0,0,0,0,9,7,2,5,0,5,0,0,0,23,17,17,50.0,Matches
4317,Julian Kristoffersen,no NOR,FW,Salernitana,it Serie A,24,1997,0.1,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,66.7,Matches
4318,Toni Kroos,de GER,MF,Real Madrid,es La Liga,31,1990,23.4,4,0,0,20,39,0,86,12,26,0,0,0,125,8,10,44.4,Matches
4319,Florian Krüger,de GER,"FW,MF",Arminia,de Bundesliga,22,1999,12.5,0,0,0,8,9,4,20,2,1,0,1,0,47,11,18,37.9,Matches
4320,Tim Krul,nl NED,GK,Norwich City,eng Premier League,33,1988,29.0,1,0,0,0,0,0,0,0,1,0,0,1,19,7,3,70.0,Matches
4321,Rade Krunić,ba BIH,"MF,FW",Milan,it Serie A,27,1993,15.7,2,0,0,21,29,1,11,16,18,0,0,0,86,24,27,47.1,Matches
4322,Max Kruse,de GER,"MF,FW",Wolfsburg,de Bundesliga,33,1988,12.5,0,0,0,2,12,5,27,3,3,1,0,0,56,10,16,38.5,Matches
4323,Max Kruse,de GER,"FW,MF",Union Berlin,de Bundesliga,33,1988,14.1,1,0,0,5,6,1,48,3,1,0,0,0,46,14,25,35.9,Matches
4324,Lukas Kübler,de GER,"DF,MF",Freiburg,de Bundesliga,28,1992,25.9,2,0,0,24,20,3,49,44,35,0,0,0,145,39,42,48.1,Matches
4325,Takefusa Kubo,jp JPN,"FW,MF",Mallorca,es La Liga,20,2001,17.8,4,0,0,17,47,5,51,8,19,0,0,0,101,11,14,44.0,Matches
4326,Juraj Kucka,sk SVK,MF,Watford,eng Premier League,34,1987,21.3,5,1,1,46,49,2,16,27,39,0,1,1,158,56,47,54.4,Matches
4327,Mykola Kukharevych,ua UKR,FW,Troyes,fr Ligue 1,20,2001,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,50.0,Matches
4328,Dejan Kulusevski,se SWE,"MF,FW",Tottenham,eng Premier League,21,2000,14.0,3,0,0,20,15,4,25,13,13,0,0,0,75,3,8,27.3,Matches
4329,Dejan Kulusevski,se SWE,"FW,MF",Juventus,it Serie A,21,2000,8.6,1,0,0,29,10,3,8,5,12,0,0,0,48,9,12,42.9,Matches
4330,Marash Kumbulla,al ALB,DF,Roma,it Serie A,21,2000,11.4,6,0,0,22,11,0,2,16,13,0,0,0,65,22,14,61.1,Matches
4331,Fabian Kunze,de GER,MF,Arminia,de Bundesliga,23,1998,14.0,9,0,0,38,21,0,10,19,21,0,0,0,106,37,32,53.6,Matches
4332,Enock Kwateng,fr FRA,DF,Bordeaux,fr Ligue 1,24,1997,22.2,6,1,1,22,16,1,40,43,35,0,0,0,144,24,23,51.1,Matches
4333,Grejohn Kyei,fr FRA,FW,Clermont Foot,fr Ligue 1,25,1995,4.4,1,0,0,14,8,1,0,0,2,0,0,0,6,14,9,60.9,Matches
4334,Giorgos Kyriakopoulos,gr GRE,"DF,FW",Sassuolo,it Serie A,25,1996,21.9,6,1,0,29,37,3,99,11,14,0,0,0,125,17,19,47.2,Matches
4335,Andrea La Mantia,it ITA,"FW,MF",Empoli,it Serie A,30,1991,5.4,0,0,0,6,6,3,1,1,0,1,0,0,11,27,17,61.4,Matches
4336,Gaëtan Laborde,fr FRA,FW,Montpellier,fr Ligue 1,27,1994,3.8,1,0,0,3,3,0,4,5,2,0,0,0,15,17,12,58.6,Matches
4337,Gaëtan Laborde,fr FRA,FW,Rennes,fr Ligue 1,27,1994,30.3,1,0,0,31,20,21,33,8,7,0,0,0,79,87,119,42.2,Matches
4338,Alexandre Lacazette,fr FRA,FW,Arsenal,eng Premier League,30,1991,19.8,0,0,0,32,29,6,7,5,10,4,0,0,52,21,47,30.9,Matches
4339,Tom Lacoux,fr FRA,"DF,MF",Bordeaux,fr Ligue 1,19,2002,10.1,5,0,0,18,6,0,7,9,13,0,0,0,67,4,15,21.1,Matches
4340,Lenny Lacroix,fr FRA,DF,Metz,fr Ligue 1,18,2003,2.2,0,0,0,1,0,0,0,10,7,0,0,0,13,7,2,77.8,Matches
4341,Maxence Lacroix,fr FRA,DF,Wolfsburg,de Bundesliga,21,2000,27.7,5,3,1,36,25,1,7,60,33,0,3,1,183,75,45,62.5,Matches
4342,Alban Lafont,fr FRA,GK,Nantes,fr Ligue 1,22,1999,38.0,3,0,0,1,2,0,0,1,3,0,1,0,58,22,2,91.7,Matches
4343,Víctor Laguardia,es ESP,DF,Alavés,es La Liga,31,1989,33.8,9,0,0,21,6,4,3,27,16,0,0,0,171,62,47,56.9,Matches
4344,Konrad Laimer,at AUT,MF,RB Leipzig,de Bundesliga,24,1997,13.8,2,0,0,37,8,0,14,4,24,0,0,0,96,11,11,50.0,Matches
4345,Stefan Lainer,at AUT,DF,M'Gladbach,de Bundesliga,28,1992,16.3,2,0,0,8,13,3,27,14,11,2,1,0,77,14,9,60.9,Matches
4346,Diego Lainez,mx MEX,FW,Betis,es La Liga,21,2000,1.6,0,0,0,4,1,0,2,1,1,0,0,0,10,0,2,0.0,Matches
4347,Adam Lallana,eng ENG,MF,Brighton,eng Premier League,33,1988,17.3,4,0,0,11,17,0,3,16,17,0,0,0,126,15,8,65.2,Matches
4348,Vassilis Lambropoulos,gr GRE,DF,Bochum,de Bundesliga,31,1990,13.0,1,0,0,6,4,0,2,17,12,0,0,1,52,30,16,65.2,Matches
4349,Érik Lamela,ar ARG,"FW,MF",Sevilla,es La Liga,29,1992,11.3,5,0,0,21,13,5,15,5,18,0,0,0,54,10,12,45.5,Matches
4350,Mohamed Lamine Bayo,gn GUI,FW,Clermont Foot,fr Ligue 1,23,1998,26.8,1,0,0,19,5,14,14,7,5,0,0,0,50,44,51,46.3,Matches
4351,Didier Lamkel Zé,cm CMR,FW,Metz,fr Ligue 1,24,1996,6.7,2,0,0,7,14,4,4,1,1,0,0,0,20,21,23,47.7,Matches
4352,Sam Lammers,nl NED,"FW,MF",Atalanta,it Serie A,24,1997,0.4,0,0,0,2,3,0,0,0,0,0,0,0,0,4,4,50.0,Matches
4353,Sam Lammers,nl NED,"FW,MF",Eint Frankfurt,de Bundesliga,24,1997,5.7,1,0,0,7,1,1,0,2,4,0,0,0,17,21,20,51.2,Matches
4354,Tariq Lamptey,gh GHA,"DF,FW",Brighton,eng Premier League,20,2000,17.3,4,0,0,27,50,3,93,21,25,0,0,0,100,7,27,20.6,Matches
4355,Manuel Lanzini,ar ARG,"MF,FW",West Ham,eng Premier League,28,1993,19.8,2,0,0,11,18,1,28,19,15,0,0,0,124,5,17,22.7,Matches
4356,Aymeric Laporte,es ESP,DF,Manchester City,eng Premier League,27,1994,31.4,5,1,0,14,10,2,5,20,15,1,0,0,182,52,32,61.9,Matches
4357,Julien Laporte,fr FRA,DF,Lorient,fr Ligue 1,27,1993,32.1,7,0,0,28,26,1,2,54,45,0,3,0,158,78,54,59.1,Matches
4358,Yasser Larouci,fr FRA,DF,Troyes,fr Ligue 1,20,2001,3.8,1,0,0,2,8,0,15,7,5,1,0,0,19,4,3,57.1,Matches
4359,Kevin Lasagna,it ITA,"MF,FW",Hellas Verona,it Serie A,28,1992,13.2,1,0,0,19,10,12,10,3,7,1,0,0,45,31,49,38.8,Matches
4360,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,eng Premier League,27,1993,22.9,5,0,0,17,4,0,0,22,7,0,3,2,86,89,31,74.2,Matches
4361,Bryan Lasme,fr FRA,FW,Arminia,de Bundesliga,22,1998,9.7,2,0,0,15,12,9,16,1,6,0,0,0,34,33,34,49.3,Matches
4362,Paul Lasne,fr FRA,MF,Brest,fr Ligue 1,32,1989,9.4,1,0,0,11,15,0,12,24,12,0,0,0,46,9,6,60.0,Matches
4363,Latasa,es ESP,FW,Real Madrid,es La Liga,20,2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
4364,Toni Lato,es ESP,DF,Valencia,es La Liga,23,1997,6.6,5,0,0,14,6,1,19,8,12,0,0,0,52,4,19,17.4,Matches
4365,Armand Lauriente,fr FRA,"FW,MF",Lorient,fr Ligue 1,22,1998,27.5,5,0,0,44,41,11,45,15,18,0,0,0,118,11,21,34.4,Matches
4366,Darko Lazović,rs SRB,DF,Hellas Verona,it Serie A,30,1990,30.7,2,0,0,13,8,11,94,19,23,0,0,0,200,14,18,43.8,Matches
4367,Manuel Lazzari,it ITA,DF,Lazio,it Serie A,27,1993,18.5,3,0,0,18,44,4,56,12,14,0,0,0,85,4,20,16.7,Matches
4368,Théo Le Bris,fr FRA,MF,Lorient,fr Ligue 1,18,2002,0.7,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,33.3,Matches
4369,Jérémy Le Douaron,fr FRA,"FW,MF",Brest,fr Ligue 1,23,1998,16.1,0,0,0,17,27,2,43,4,5,0,0,0,58,38,53,41.8,Matches
4370,Enzo Le Fée,fr FRA,"MF,FW",Lorient,fr Ligue 1,21,2000,24.4,2,0,0,32,51,1,102,29,44,0,0,0,165,18,22,45.0,Matches
4371,Vincent Le Goff,fr FRA,DF,Lorient,fr Ligue 1,31,1989,34.0,1,0,0,24,21,3,84,37,38,0,0,0,209,11,28,28.2,Matches
4372,Maxime Le Marchand,fr FRA,DF,Strasbourg,fr Ligue 1,31,1989,9.6,4,0,0,10,2,0,5,14,8,0,1,0,52,15,10,60.0,Matches
4373,Robin Le Normand,es ESP,DF,Real Sociedad,es La Liga,24,1996,37.0,6,0,0,37,22,2,1,48,32,0,0,0,155,107,66,61.8,Matches
4374,Patrick Leal,us USA,FW,Venezia,it Serie A,18,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
4375,Rafael Leão,pt POR,FW,Milan,it Serie A,22,1999,28.9,4,0,0,25,45,8,63,12,7,2,0,0,99,28,37,43.1,Matches
4376,Jean-Louis Leca,fr FRA,GK,Lens,fr Ligue 1,35,1985,25.7,3,1,0,2,3,0,0,1,0,0,1,0,31,4,1,80.0,Matches
4377,Jeremías Ledesma,ar ARG,GK,Cádiz,es La Liga,28,1993,38.0,4,0,0,2,7,0,0,1,1,0,2,0,39,13,1,92.9,Matches
4378,Pierre Lees-Melou,fr FRA,MF,Norwich City,eng Premier League,28,1993,25.2,5,0,0,35,23,2,33,25,36,1,0,0,181,14,15,48.3,Matches
4379,Wu Lei,cn CHN,"FW,MF",Espanyol,es La Liga,29,1991,5.3,0,0,0,5,5,5,4,4,2,0,0,0,16,8,22,26.7,Matches
4380,Maxim Leitsch,de GER,DF,Bochum,de Bundesliga,23,1998,17.1,2,0,0,9,0,1,5,31,10,0,0,0,148,31,24,56.4,Matches
4381,Lucas Leiva,br BRA,MF,Lazio,it Serie A,34,1987,18.9,9,0,0,37,17,0,4,28,30,0,0,0,122,24,16,60.0,Matches
4382,Florian Lejeune,fr FRA,DF,Alavés,es La Liga,30,1991,30.0,9,1,1,34,5,2,3,31,24,0,2,0,164,71,43,62.3,Matches
4383,Iñigo Lekue,es ESP,DF,Athletic Club,es La Liga,28,1993,21.4,3,0,0,19,9,0,66,23,23,0,0,0,144,18,17,51.4,Matches
4384,Thomas Lemar,fr FRA,MF,Atlético Madrid,es La Liga,25,1995,16.0,2,0,0,11,21,2,90,8,14,0,2,0,71,12,10,54.5,Matches
4385,Félix Lemaréchal,ci CIV,MF,Monaco,fr Ligue 1,17,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
4386,Mario Lemina,ga GAB,MF,Nice,fr Ligue 1,27,1993,21.9,7,1,1,36,23,0,7,48,35,0,0,0,142,23,10,69.7,Matches
4387,Fabien Lemoine,fr FRA,MF,Lorient,fr Ligue 1,34,1987,12.4,5,0,0,27,18,0,6,14,22,0,0,0,101,9,8,52.9,Matches
4388,Tim Lemperle,de GER,"FW,MF",Köln,de Bundesliga,19,2002,1.7,0,0,0,4,3,0,1,2,1,0,0,0,7,5,10,33.3,Matches
4389,Ruben Lendinez,es ESP,DF,Valencia,es La Liga,18,2003,1.5,2,0,0,2,0,0,0,2,3,0,0,0,8,0,1,0.0,Matches
4390,Clément Lenglet,fr FRA,DF,Barcelona,es La Liga,26,1995,9.2,4,0,0,19,4,0,1,13,11,0,1,0,60,16,25,39.0,Matches
4391,Aaron Lennon,eng ENG,"MF,FW",Burnley,eng Premier League,34,1987,17.2,2,0,0,19,20,4,40,9,17,0,1,0,73,7,21,25.0,Matches
4392,Bernd Leno,de GER,GK,Arsenal,eng Premier League,29,1992,4.0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,1,75.0,Matches
4393,Christopher Lenz,de GER,DF,Eint Frankfurt,de Bundesliga,26,1994,7.4,6,0,0,15,5,0,43,7,15,0,0,0,60,14,13,51.9,Matches
4394,Léo Leroy,fr FRA,MF,Montpellier,fr Ligue 1,21,2000,7.0,3,0,0,23,4,0,4,8,21,0,0,0,47,11,8,57.9,Matches
4395,Alexandre Letellier,fr FRA,GK,Paris S-G,fr Ligue 1,30,1990,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
4396,Robert Lewandowski,pl POL,FW,Bayern Munich,de Bundesliga,32,1988,32.7,2,0,0,22,37,21,26,6,3,1,0,0,72,53,58,47.7,Matches
4397,Jamie Leweling,de GER,"FW,MF",Greuther Fürth,de Bundesliga,20,2001,21.8,3,0,0,17,49,17,40,13,8,1,0,0,77,14,50,21.9,Matches
4398,Jamal Lewis,nir NIR,DF,Newcastle Utd,eng Premier League,23,1998,2.9,1,0,0,2,2,0,3,3,6,0,0,0,13,1,4,20.0,Matches
4399,Luca Lezzerini,it ITA,GK,Venezia,it Serie A,26,1995,5.5,2,0,0,0,1,0,0,0,0,0,0,0,6,0,0,,Matches
4400,Ben Lhassine Kone,ci CIV,MF,Torino,it Serie A,21,2000,0.9,0,0,0,1,0,0,0,1,3,0,1,0,6,1,0,100.0,Matches
4401,Yanis Lhery,fr FRA,"FW,MF",Saint-Étienne,fr Ligue 1,18,2003,0.8,0,0,0,2,1,0,0,0,0,0,0,0,4,1,4,20.0,Matches
4402,Dimitri Liénard,fr FRA,"DF,MF",Strasbourg,fr Ligue 1,33,1988,22.7,8,0,0,34,25,4,188,21,43,1,0,0,132,19,25,43.2,Matches
4403,Philipp Lienhart,at AUT,DF,Freiburg,de Bundesliga,25,1996,31.9,2,0,0,15,27,1,8,50,13,0,1,0,216,69,46,60.0,Matches
4404,Matthijs de Ligt,nl NED,DF,Juventus,it Serie A,21,1999,29.7,4,1,1,32,15,2,4,26,19,0,1,0,129,89,52,63.1,Matches
4405,Isaac Lihadji,fr FRA,"MF,FW",Lille,fr Ligue 1,19,2002,2.6,1,0,0,4,5,0,9,2,3,1,0,0,15,1,3,25.0,Matches
4406,Anderson Lima,br BRA,MF,Lazio,it Serie A,21,1999,0.7,1,0,0,2,4,0,1,2,0,0,0,0,3,0,0,,Matches
4407,Andreas Linde,se SWE,GK,Greuther Fürth,de Bundesliga,28,1993,12.0,0,0,0,0,1,0,0,1,0,0,0,0,19,4,0,100.0,Matches
4408,Victor Lindelöf,se SWE,DF,Manchester Utd,eng Premier League,27,1994,26.2,4,0,0,19,6,2,0,25,11,0,0,0,161,52,33,61.2,Matches
4409,Jesper Lindstrøm,dk DEN,"MF,FW",Eint Frankfurt,de Bundesliga,21,2000,22.0,0,0,0,23,16,3,54,24,13,0,0,0,111,5,28,15.2,Matches
4410,Karol Linetty,pl POL,"MF,FW",Torino,it Serie A,26,1995,10.0,2,0,0,30,10,0,8,3,8,0,0,0,42,9,17,34.6,Matches
4411,Jesse Lingard,eng ENG,"FW,MF",Manchester Utd,eng Premier League,28,1992,4.1,1,0,0,5,4,1,8,0,7,0,0,0,19,0,1,0.0,Matches
4412,Pol Lirola,es ESP,"DF,FW",Marseille,fr Ligue 1,23,1997,19.7,1,0,0,11,13,10,71,13,16,0,0,0,100,19,8,70.4,Matches
4413,Valentino Livramento,eng ENG,DF,Southampton,eng Premier League,18,2002,24.5,2,0,0,12,36,1,62,47,28,1,0,0,176,24,25,49.0,Matches
4414,Dejan Ljubicic,at AUT,"MF,FW",Köln,de Bundesliga,23,1997,21.9,4,0,0,29,21,3,59,15,19,0,0,0,148,12,26,31.6,Matches
4415,Javier Llabrés,es ESP,"FW,MF",Mallorca,es La Liga,18,2002,1.5,0,0,0,0,0,1,4,0,1,0,0,0,9,1,1,50.0,Matches
4416,Diego Llorente,es ESP,DF,Leeds United,eng Premier League,27,1993,26.0,7,0,0,23,21,0,2,40,31,0,0,0,171,49,64,43.4,Matches
4417,Marcos Llorente,es ESP,"MF,DF",Atlético Madrid,es La Liga,26,1995,27.2,5,0,0,30,16,7,71,27,23,0,1,0,174,18,23,43.9,Matches
4418,Hugo Lloris,fr FRA,GK,Tottenham,eng Premier League,34,1986,38.0,2,0,0,0,2,0,0,1,1,0,0,0,28,12,2,85.7,Matches
4419,Giovani Lo Celso,ar ARG,"MF,FW",Tottenham,eng Premier League,25,1996,2.6,0,0,0,2,6,1,10,1,4,0,0,0,11,0,3,0.0,Matches
4420,Giovani Lo Celso,ar ARG,"FW,MF",Villarreal,es La Liga,25,1996,11.0,3,0,0,16,42,3,15,5,12,0,0,0,61,3,6,33.3,Matches
4421,Julen Lobete,es ESP,"FW,MF",Real Sociedad,es La Liga,20,2000,3.2,0,0,0,9,11,5,0,1,3,0,0,0,16,4,8,33.3,Matches
4422,Stanislav Lobotka,sk SVK,MF,Napoli,it Serie A,26,1994,18.7,2,0,0,19,35,0,3,12,24,0,0,0,144,8,10,44.4,Matches
