,Unnamed: 0.1,Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals_Against,Goals_Against_per90,Shots_on_Target_Against,Saves,Save%,W,D,L,CS,CS%,PK_attempts,PK_Allowed,PKs_Saved,PK_missed,Save%(Penalty Kicks),Gk_free_kick_goals_against,Gk_corner_kick_goals_against,Gk_own_goals_against,Gk_psxg,Gk_psxg_per_shot_on_target_against,Gk_psxg_diff,Gk_psxg_net_per90,Gk_passes_completed_launched,Gk_passes_attempted_launched,Gk_passes_pct_launched,Gk_passes,Gk_passes_throws,Gk_pct_passes_launched,Gk_passes_length_avg,Gk_goal_kicks,Gk_pct_goal_kicks_launched,Gk_goal_kick_length_avg,Gk_crosses_faced,Gk_crosses_stopped,Gk_crosses_stopped_pct,Gk_def_actions_outside_pen_area,Gk_def_actions_outside_pen_area_per90,Gk_avg_distance_def_actions,Gk_goal_kicks_launched,Gk_passes_launched,Passes_Total_Cmp,Passes_Total_Att,Passes_Total_Cmp%,Passes_TotDist,Passes_PrgDist,Passes_Short_Cmp,Passes_Short_Att,Passes_Short_Cmp%,Passes_Medium_Cmp,Passes_Medium_Att,Passes_Medium_Cmp%,Passes_Long_Cmp,Passes_Long_Att,Passes_Long_Cmp%,Assists,xAG,xA,A-xAG,Key_Passes,Passes_1/3,Passes_Penalty_Area,Crosses_Penalty_Area,Progressive_Passes,Goal_Creating_Action,Shot_Creating_Action,Shot_Creating_Action_per90,Goal_Creating_Action_90,Touches_Def_Pen,Touches_Def_3rd,Touches_Mid_3rd,Tocuhes_Live_Balls,Carries,Passes_Received,Touches_Def_Pen_per_90,Touches_Def_3rd_per_90,Touches_Mid_3rd_per_90,Tocuhes_Live_Balls_per_90,Carries_per_90,Passes_Received_per_90
129,129,131,Manuel Neuer,de GER,GK,Bayern Munich,de Bundesliga,35,1986,28,28,2510,27.9,26,0.93,89,63,71.9,22,4,2,10,35.7,1,1,0,0,0.0,0,1,0,23.9,0.26,-2.1,-0.07,110,223,49.3,1085,163,19.0,27.6,166,10.2,25.3,262,9,3.4,95,3.41,26.2,16,206,1097.0,1255.0,87.4,27026.0,18257.0,221.0,221.0,100.0,573.0,583.0,98.3,299.0,442.0,67.6,,0.0,0.1,0.0,0.0,7.0,2.0,0.0,8.0,2.0,6.0,0.22,0.07,925.0,1252.0,37.0,1289.0,763.0,796.0,33.15,44.87,1.33,46.2,27.35,28.53
130,130,132,Alexander Nübel,de GER,GK,Monaco,fr Ligue 1,24,1996,38,38,3420,38.0,40,1.05,141,104,77.3,20,9,9,11,28.9,9,8,0,1,0.0,0,5,3,41.5,0.24,4.5,0.12,160,415,38.6,839,173,31.9,32.5,280,52.5,42.5,427,23,5.4,46,1.21,17.1,147,267,839.0,1121.0,74.8,23494.0,16891.0,140.0,141.0,99.3,407.0,410.0,99.3,288.0,563.0,51.2,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0,0.05,0.0,1018.0,1174.0,15.0,1188.0,672.0,482.0,26.79,30.89,0.39,31.26,17.68,12.68
131,131,133,Jan Oblak,si SVN,GK,Atlético Madrid,es La Liga,28,1993,38,38,3420,38.0,43,1.13,106,65,66.0,21,8,9,12,31.6,8,7,1,0,12.5,2,4,3,32.3,0.23,-7.7,-0.2,170,598,28.4,810,155,49.9,39.0,283,68.6,48.6,477,27,5.7,29,0.76,13.8,194,404,640.0,1094.0,58.5,19827.0,14832.0,92.0,93.0,98.9,256.0,258.0,99.2,286.0,736.0,38.9,,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,2.0,0.05,0.0,1015.0,1154.0,5.0,1159.0,553.0,444.0,26.71,30.37,0.13,30.5,14.55,11.68
134,134,136,Jonas Omlin,ch SUI,GK,Montpellier,fr Ligue 1,27,1994,29,29,2587,28.7,41,1.43,158,117,75.9,10,4,15,8,27.6,4,3,1,0,25.0,0,1,1,44.5,0.26,4.5,0.15,134,332,40.4,808,179,27.4,30.3,262,42.4,37.0,466,37,7.9,27,0.94,13.5,111,221,842.0,1071.0,78.6,21947.0,15321.0,170.0,174.0,97.7,434.0,439.0,98.9,233.0,448.0,52.0,,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,2.0,0.07,0.07,1002.0,1156.0,8.0,1163.0,663.0,470.0,34.91,40.28,0.28,40.52,23.1,16.38
135,135,137,Stefan Ortega,de GER,GK,Arminia,de Bundesliga,28,1992,33,33,2970,33.0,53,1.61,176,125,73.9,4,13,16,6,18.2,7,7,0,0,0.0,1,6,2,55.8,0.28,4.8,0.15,412,902,45.7,1448,91,49.6,39.2,317,58.0,46.9,528,11,2.1,46,1.39,18.6,183,718,1245.0,1768.0,70.4,41924.0,32569.0,132.0,134.0,98.5,544.0,548.0,99.3,569.0,1081.0,52.6,,0.2,0.4,-0.2,5.0,89.0,6.0,0.0,3.0,0.0,16.0,0.48,0.0,1165.0,1795.0,59.0,1853.0,1102.0,977.0,35.3,54.39,1.79,56.15,33.39,29.61
136,136,138,David Ospina,co COL,GK,Napoli,it Serie A,32,1988,31,31,2790,31.0,25,0.81,106,82,77.4,19,6,6,13,41.9,1,1,0,0,0.0,0,3,1,27.6,0.26,3.6,0.12,73,193,37.8,842,124,20.7,28.6,135,14.1,22.5,353,18,5.1,31,1.0,17.0,19,174,816.0,979.0,83.4,19414.0,13796.0,198.0,200.0,99.0,401.0,407.0,98.5,211.0,361.0,58.4,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,6.0,0.19,0.0,875.0,1022.0,14.0,1035.0,671.0,560.0,28.23,32.97,0.45,33.39,21.65,18.06
137,137,139,Alexandre Oukidja,dz ALG,GK,Metz,fr Ligue 1,33,1988,21,21,1875,20.8,39,1.87,91,54,60.4,2,8,11,3,14.3,3,3,0,0,0.0,1,2,2,29.8,0.3,-7.2,-0.35,131,335,39.1,431,137,48.0,39.7,167,76.6,54.9,319,39,12.2,42,2.02,14.8,127,206,386.0,600.0,64.3,13291.0,10508.0,41.0,41.0,100.0,147.0,149.0,98.7,196.0,406.0,48.3,,0.0,0.1,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,557.0,651.0,7.0,657.0,328.0,152.0,26.78,31.3,0.34,31.59,15.77,7.31
139,139,141,Fernando Pacheco,es ESP,GK,Alavés,es La Liga,29,1992,34,34,3053,33.9,60,1.77,148,85,62.8,8,5,21,5,14.7,8,5,3,0,37.5,0,9,0,51.8,0.31,-8.2,-0.24,331,693,47.8,721,85,64.2,44.5,308,74.7,50.6,545,24,4.4,43,1.27,15.7,230,462,649.0,1032.0,62.9,25444.0,21746.0,73.0,73.0,100.0,179.0,181.0,98.9,397.0,775.0,51.2,,0.3,0.1,-0.3,2.0,48.0,2.0,0.0,0.0,0.0,9.0,0.27,0.0,923.0,1109.0,5.0,1114.0,520.0,351.0,27.23,32.71,0.15,32.86,15.34,10.35
142,142,144,Rui Patrício,pt POR,GK,Roma,it Serie A,33,1988,38,38,3420,38.0,43,1.13,146,104,74.0,18,9,11,15,39.5,6,5,1,0,16.7,2,5,2,42.2,0.25,1.2,0.03,174,393,44.3,854,141,37.7,34.2,222,32.0,31.5,393,12,3.1,26,0.68,14.3,71,321,831.0,1081.0,76.9,23327.0,16301.0,156.0,157.0,99.4,379.0,384.0,98.7,293.0,531.0,55.2,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,3.0,0.08,0.0,1008.0,1136.0,2.0,1138.0,606.0,493.0,26.53,29.89,0.05,29.95,15.95,12.97
148,148,150,Danijel Petković,me MNE,GK,Angers,fr Ligue 1,28,1993,15,15,1350,15.0,22,1.47,65,45,69.2,3,3,9,2,13.3,2,2,0,0,0.0,0,1,2,19.0,0.27,-1.0,-0.07,39,126,31.0,333,93,22.8,29.8,120,41.7,37.1,198,15,7.6,16,1.07,13.2,50,75,352.0,456.0,77.2,9169.0,5622.0,55.0,55.0,100.0,188.0,191.0,98.4,107.0,205.0,52.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07,0.0,460.0,496.0,0.0,496.0,261.0,185.0,30.67,33.07,0.0,33.07,17.4,12.33
149,149,151,Jordan Pickford,eng ENG,GK,Everton,eng Premier League,27,1994,35,35,3150,35.0,58,1.66,170,116,66.5,10,6,19,7,20.0,1,1,0,0,0.0,2,10,4,51.7,0.31,-2.3,-0.07,272,782,34.8,873,119,64.6,46.4,267,81.6,60.5,518,23,4.4,35,1.0,14.9,217,563,608.0,1147.0,53.0,23302.0,19151.0,83.0,83.0,100.0,204.0,208.0,98.1,321.0,848.0,37.9,,0.1,0.2,-0.1,4.0,64.0,3.0,0.0,0.0,2.0,13.0,0.37,0.06,951.0,1189.0,41.0,1230.0,640.0,470.0,27.17,33.97,1.17,35.14,18.29,13.43
152,152,154,Nick Pope,eng ENG,GK,Burnley,eng Premier League,29,1992,36,36,3240,36.0,47,1.31,165,119,74.5,7,14,15,9,25.0,5,5,0,0,0.0,1,6,1,44.3,0.25,-1.7,-0.05,319,807,39.5,793,147,69.2,46.2,283,91.2,61.2,605,46,7.6,80,2.22,17.4,258,548,556.0,1088.0,51.1,24142.0,21499.0,35.0,40.0,87.5,129.0,135.0,95.6,392.0,901.0,43.5,,0.1,0.2,-0.1,2.0,49.0,3.0,0.0,0.0,0.0,8.0,0.22,0.0,882.0,1162.0,37.0,1194.0,565.0,323.0,24.5,32.28,1.03,33.17,15.69,8.97
153,153,155,Gaëtan Poussin,fr FRA,GK,Bordeaux,fr Ligue 1,22,1999,13,13,1170,13.0,29,2.23,61,32,55.7,3,5,5,2,15.4,4,2,2,0,50.0,0,5,2,20.4,0.27,-6.6,-0.51,75,198,37.9,373,55,36.5,33.1,111,55.9,41.0,191,10,5.2,40,3.08,17.6,62,136,346.0,484.0,71.5,9602.0,7196.0,67.0,71.0,94.4,153.0,154.0,99.4,124.0,257.0,48.2,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.15,0.0,431.0,524.0,4.0,528.0,292.0,223.0,33.15,40.31,0.31,40.62,22.46,17.15
155,155,157,Ivan Provedel,it ITA,GK,Spezia,it Serie A,27,1994,31,31,2761,30.7,52,1.7,165,116,73.9,9,5,17,7,22.6,11,9,0,2,0.0,3,4,3,47.6,0.24,-1.4,-0.04,206,616,33.4,957,133,47.8,40.1,229,69.4,51.7,476,28,5.9,25,0.81,11.8,158,457,736.0,1199.0,61.4,23789.0,17852.0,95.0,96.0,99.0,291.0,301.0,96.7,349.0,788.0,44.3,,0.0,0.1,0.0,0.0,25.0,1.0,0.0,2.0,1.0,2.0,0.07,0.03,1031.0,1266.0,16.0,1281.0,716.0,568.0,33.58,41.24,0.52,41.73,23.32,18.5
158,158,160,Predrag Rajković,rs SRB,GK,Reims,fr Ligue 1,25,1995,38,38,3420,38.0,44,1.16,161,116,75.8,11,13,14,11,28.9,7,5,1,1,16.7,2,8,0,42.9,0.24,-1.1,-0.03,151,479,31.5,975,217,35.5,34.7,285,46.7,38.8,645,37,5.7,53,1.39,14.8,133,346,898.0,1266.0,70.9,24556.0,16666.0,155.0,156.0,99.4,418.0,429.0,97.4,312.0,660.0,47.3,,0.0,0.3,0.0,1.0,24.0,2.0,0.0,1.0,0.0,8.0,0.21,0.0,1141.0,1352.0,12.0,1366.0,789.0,525.0,30.03,35.58,0.32,35.95,20.76,13.82
160,160,162,Aaron Ramsdale,eng ENG,GK,Arsenal,eng Premier League,23,1998,34,34,3060,34.0,39,1.15,128,90,73.4,21,3,10,12,35.3,6,5,0,1,0.0,0,3,1,38.2,0.26,0.2,0.0,134,480,27.9,993,162,34.8,33.2,181,74.0,55.1,414,26,6.3,60,1.76,16.4,133,345,795.0,1178.0,67.5,20520.0,14378.0,196.0,199.0,98.5,394.0,404.0,97.5,203.0,566.0,35.9,,0.0,0.0,0.0,0.0,26.0,0.0,0.0,1.0,0.0,2.0,0.06,0.0,927.0,1245.0,15.0,1258.0,807.0,630.0,27.26,36.62,0.44,37.0,23.74,18.53
162,162,164,David Raya,es ESP,GK,Brentford,eng Premier League,25,1995,24,24,2160,24.0,27,1.13,103,76,77.7,10,5,9,8,33.3,4,4,0,0,0.0,1,3,0,26.2,0.22,-0.8,-0.03,225,527,42.7,876,118,44.4,36.2,202,68.3,49.9,402,27,6.7,35,1.46,15.8,137,388,737.0,1085.0,67.9,22782.0,17533.0,137.0,138.0,99.3,302.0,310.0,97.4,296.0,625.0,47.4,,0.0,0.1,0.0,1.0,45.0,0.0,0.0,3.0,1.0,7.0,0.29,0.04,874.0,1106.0,33.0,1139.0,691.0,576.0,36.42,46.08,1.38,47.46,28.79,24.0
163,163,165,Manolo Reina,es ESP,GK,Mallorca,es La Liga,36,1985,21,21,1890,21.0,26,1.24,75,49,68.0,6,9,6,8,38.1,3,2,1,0,33.3,0,1,1,27.2,0.32,2.2,0.11,140,357,39.2,453,67,53.9,40.5,188,60.1,43.9,333,14,4.2,9,0.43,11.6,112,244,412.0,646.0,63.8,13217.0,10583.0,94.0,95.0,98.9,147.0,147.0,100.0,166.0,394.0,42.1,,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,6.0,0.29,0.0,576.0,683.0,1.0,684.0,311.0,216.0,27.43,32.52,0.05,32.57,14.81,10.29
164,164,166,Pepe Reina,es ESP,GK,Lazio,it Serie A,38,1982,15,15,1350,15.0,29,1.93,60,31,58.3,6,4,5,2,13.3,5,4,0,1,0.0,0,2,0,23.7,0.33,-5.3,-0.36,66,133,49.6,429,73,24.2,29.8,99,29.3,30.1,186,10,5.4,10,0.67,13.7,29,103,433.0,528.0,82.0,10958.0,8272.0,111.0,112.0,99.1,177.0,184.0,96.2,142.0,229.0,62.0,,0.4,0.0,0.6,1.0,5.0,0.0,0.0,0.0,1.0,2.0,0.13,0.07,483.0,552.0,2.0,554.0,334.0,287.0,32.2,36.8,0.13,36.93,22.27,19.13
165,165,167,Álex Remiro,es ESP,GK,Real Sociedad,es La Liga,26,1995,35,35,3150,35.0,32,0.91,112,79,75.0,15,11,9,19,54.3,5,4,1,0,20.0,1,5,0,31.4,0.24,-0.6,-0.02,195,466,41.8,1015,125,32.6,32.9,241,56.0,45.1,465,18,3.9,48,1.37,16.4,134,330,949.0,1259.0,75.4,26662.0,19222.0,178.0,180.0,98.9,440.0,449.0,98.0,331.0,627.0,52.8,,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,7.0,0.2,0.0,1198.0,1324.0,9.0,1333.0,711.0,633.0,34.23,37.83,0.26,38.09,20.31,18.09
166,166,170,Manuel Riemann,de GER,GK,Bochum,de Bundesliga,32,1988,31,31,2790,31.0,45,1.45,155,112,72.9,10,6,15,7,22.6,6,3,2,1,40.0,1,3,4,41.4,0.27,2.4,0.08,464,1004,46.2,1353,99,62.0,43.6,243,67.9,48.5,411,27,6.6,71,2.37,19.5,164,838,1003.0,1605.0,62.5,37987.0,31175.0,80.0,82.0,97.6,280.0,289.0,96.9,643.0,1223.0,52.6,,0.3,0.4,0.7,5.0,83.0,5.0,0.0,6.0,2.0,24.0,0.8,0.07,1148.0,1607.0,72.0,1677.0,1053.0,848.0,37.03,51.84,2.32,54.1,33.97,27.35
168,168,172,Sergio Romero,ar ARG,GK,Venezia,it Serie A,34,1987,16,16,1440,16.0,33,2.06,105,74,74.3,3,4,9,3,18.8,6,6,0,0,0.0,0,1,2,30.8,0.25,-0.2,-0.01,90,236,38.1,443,100,38.6,34.6,142,45.8,38.8,265,14,5.3,11,0.69,11.8,65,170,415.0,586.0,70.8,11661.0,8294.0,78.0,80.0,97.5,191.0,199.0,96.0,145.0,305.0,47.5,,0.0,0.0,0.0,1.0,11.0,0.0,0.0,1.0,0.0,5.0,0.31,0.0,575.0,643.0,4.0,647.0,355.0,253.0,35.94,40.19,0.25,40.44,22.19,15.81
171,171,175,Gerónimo Rulli,ar ARG,GK,Villarreal,es La Liga,29,1992,32,32,2880,32.0,28,0.87,100,72,75.0,14,9,9,14,43.8,4,3,1,0,25.0,0,2,1,28.2,0.25,1.2,0.04,131,333,39.3,1073,161,23.1,29.7,214,39.7,37.4,478,22,4.6,52,1.63,16.5,84,247,1051.0,1288.0,81.6,26543.0,16729.0,216.0,219.0,98.6,572.0,581.0,98.5,259.0,482.0,53.7,,0.0,0.1,0.0,0.0,15.0,2.0,0.0,2.0,1.0,6.0,0.19,0.03,1014.0,1352.0,9.0,1361.0,796.0,684.0,31.69,42.25,0.28,42.53,24.88,21.38
174,174,178,José Sá,pt POR,GK,Wolves,eng Premier League,28,1993,37,37,3285,36.5,40,1.1,160,121,80.6,15,5,17,11,29.7,10,9,0,1,0.0,1,1,1,46.3,0.24,7.3,0.2,121,412,29.4,844,216,35.4,34.7,261,43.3,36.9,549,43,7.8,40,1.1,13.3,113,298,770.0,1109.0,69.4,20016.0,12844.0,161.0,164.0,98.2,379.0,386.0,98.2,223.0,548.0,40.7,,0.9,0.0,0.1,3.0,14.0,1.0,0.0,2.0,1.0,4.0,0.11,0.03,1106.0,1198.0,8.0,1206.0,642.0,400.0,30.3,32.82,0.22,33.04,17.59,10.96
176,176,180,Robert Sánchez,es ESP,GK,Brighton,eng Premier League,23,1997,37,37,3329,37.0,42,1.14,141,99,72.3,12,15,10,11,29.7,4,3,0,1,0.0,1,5,0,40.9,0.28,-1.1,-0.03,158,561,28.2,1285,186,31.9,33.0,234,64.5,48.9,517,60,11.6,36,0.97,12.9,150,409,1082.0,1525.0,71.0,28041.0,16948.0,200.0,200.0,100.0,601.0,612.0,98.2,277.0,699.0,39.6,,0.4,0.2,-0.4,3.0,26.0,0.0,0.0,1.0,0.0,5.0,0.14,0.0,1185.0,1591.0,21.0,1612.0,988.0,931.0,32.03,43.0,0.57,43.57,26.7,25.16
178,178,182,Kasper Schmeichel,dk DEN,GK,Leicester City,eng Premier League,34,1986,37,37,3330,37.0,58,1.57,187,128,72.7,13,10,14,7,18.9,9,7,2,0,22.2,1,14,1,55.5,0.26,-1.5,-0.04,194,486,39.9,999,166,36.0,34.1,291,43.3,37.5,533,15,2.8,38,1.03,14.8,126,359,945.0,1294.0,73.0,26527.0,17896.0,149.0,150.0,99.3,462.0,474.0,97.5,329.0,660.0,49.8,,0.0,0.0,0.0,1.0,8.0,1.0,0.0,2.0,3.0,7.0,0.19,0.08,1213.0,1373.0,13.0,1386.0,718.0,600.0,32.78,37.11,0.35,37.46,19.41,16.22
179,179,183,Marvin Schwäbe,de GER,GK,Köln,de Bundesliga,26,1995,21,21,1890,21.0,28,1.33,98,70,71.4,10,4,7,3,14.3,1,0,1,0,100.0,2,3,1,31.4,0.31,4.4,0.21,107,251,42.6,854,88,23.5,28.8,144,34.7,35.2,283,9,3.2,15,0.71,13.6,49,200,829.0,1001.0,82.8,20830.0,13852.0,182.0,183.0,99.5,432.0,437.0,98.9,212.0,374.0,56.7,,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,2.0,0.1,0.0,835.0,1044.0,9.0,1053.0,654.0,647.0,39.76,49.71,0.43,50.14,31.14,30.81
180,180,184,Alexander Schwolow,de GER,GK,Hertha BSC,de Bundesliga,29,1992,25,25,2175,24.2,51,2.11,123,72,62.6,7,5,13,4,16.0,5,5,0,0,0.0,1,6,0,42.2,0.31,-8.8,-0.36,126,333,37.8,621,125,32.9,33.0,204,63.2,48.2,404,17,4.2,32,1.32,15.0,128,204,598.0,829.0,72.1,17801.0,12589.0,84.0,84.0,100.0,272.0,275.0,98.9,241.0,465.0,51.8,,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,2.0,0.08,0.0,796.0,901.0,2.0,903.0,458.0,379.0,32.89,37.23,0.08,37.31,18.93,15.66
181,181,185,Matz Sels,be BEL,GK,Strasbourg,fr Ligue 1,29,1992,37,37,3330,37.0,43,1.16,130,88,70.0,16,12,9,13,35.1,4,4,0,0,0.0,0,5,1,35.0,0.24,-7.0,-0.19,164,401,40.9,718,145,39.1,34.3,239,50.2,40.6,476,13,2.7,39,1.05,13.7,119,280,696.0,960.0,72.5,19862.0,15299.0,141.0,142.0,99.3,291.0,295.0,98.6,259.0,515.0,50.3,,0.1,0.0,-0.1,1.0,6.0,0.0,0.0,1.0,0.0,4.0,0.11,0.0,905.0,1024.0,2.0,1029.0,586.0,435.0,24.46,27.68,0.05,27.81,15.84,11.76
183,183,187,Luigi Sepe,it ITA,GK,Salernitana,it Serie A,30,1991,16,16,1392,15.5,24,1.55,78,54,73.1,4,8,4,1,6.3,3,3,0,0,0.0,0,1,0,24.6,0.28,0.6,0.04,166,320,51.9,433,45,54.7,40.8,130,63.8,46.4,235,10,4.3,13,0.84,16.0,82,236,398.0,566.0,70.3,14404.0,12454.0,59.0,60.0,98.3,127.0,130.0,97.7,210.0,371.0,56.6,,0.0,0.1,0.0,0.0,23.0,1.0,0.0,1.0,0.0,7.0,0.45,0.0,490.0,596.0,8.0,604.0,318.0,240.0,31.61,38.45,0.52,38.97,20.52,15.48
184,184,188,Rui Silva,pt POR,GK,Betis,es La Liga,27,1994,22,21,1964,21.8,21,0.96,76,55,75.0,11,4,6,8,38.1,2,2,0,0,0.0,0,2,0,20.5,0.24,-0.5,-0.02,92,275,33.5,557,104,33.8,33.1,176,49.4,41.6,341,18,5.3,32,1.47,15.7,86,188,524.0,735.0,71.3,14281.0,9815.0,88.0,89.0,98.9,260.0,266.0,97.7,174.0,375.0,46.4,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.05,0.0,655.0,771.0,4.0,775.0,374.0,291.0,30.05,35.37,0.18,35.55,17.16,13.35
185,185,189,Marco Silvestri,it ITA,GK,Udinese,it Serie A,30,1991,35,35,3150,35.0,50,1.43,141,92,68.1,10,14,11,7,20.0,7,5,0,2,0.0,0,4,1,45.5,0.29,-3.5,-0.1,167,430,38.8,677,106,46.1,36.7,252,46.8,38.4,462,16,3.5,10,0.29,11.0,117,312,642.0,942.0,68.2,18568.0,14841.0,153.0,153.0,100.0,267.0,270.0,98.9,216.0,500.0,43.2,,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,2.0,0.06,0.0,914.0,1018.0,3.0,1021.0,486.0,388.0,26.11,29.09,0.09,29.17,13.89,11.09
186,186,190,Unai Simón,es ESP,GK,Athletic Club,es La Liga,24,1997,34,34,3060,34.0,31,0.91,111,81,74.8,13,11,10,12,35.3,3,3,0,0,0.0,0,2,1,31.9,0.26,1.9,0.06,145,371,39.1,692,189,35.5,33.8,243,51.4,42.3,529,29,5.5,35,1.03,15.2,124,245,682.0,937.0,72.8,19101.0,14000.0,126.0,126.0,100.0,329.0,334.0,98.5,224.0,470.0,47.7,,0.0,0.1,0.0,1.0,15.0,2.0,0.0,0.0,0.0,7.0,0.21,0.0,829.0,973.0,4.0,977.0,529.0,350.0,24.38,28.62,0.12,28.74,15.56,10.29
188,188,192,Salvatore Sirigu,it ITA,GK,Genoa,it Serie A,34,1987,37,37,3330,37.0,59,1.59,180,122,69.4,4,16,17,10,27.0,5,4,1,0,20.0,3,7,2,50.6,0.26,-6.4,-0.17,257,605,42.5,916,100,46.3,36.6,263,68.8,45.9,476,14,2.9,20,0.54,12.9,180,424,777.0,1182.0,65.7,24637.0,19024.0,141.0,142.0,99.3,264.0,270.0,97.8,370.0,764.0,48.4,,0.0,0.1,0.0,0.0,17.0,0.0,0.0,0.0,0.0,4.0,0.11,0.0,1064.0,1277.0,5.0,1282.0,695.0,552.0,28.76,34.51,0.14,34.65,18.78,14.92
190,190,194,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,30,1991,36,36,3240,36.0,53,1.47,174,122,74.1,11,9,16,12,33.3,9,8,1,0,11.1,1,3,2,53.3,0.26,2.3,0.06,193,459,42.0,956,164,39.1,34.0,294,28.9,26.6,498,27,5.4,14,0.39,11.3,84,373,944.0,1253.0,75.3,24480.0,17480.0,214.0,214.0,100.0,322.0,334.0,96.4,336.0,629.0,53.4,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.03,0.0,1177.0,1346.0,3.0,1349.0,680.0,567.0,32.69,37.39,0.08,37.47,18.89,15.75
191,191,195,Yann Sommer,ch SUI,GK,M'Gladbach,de Bundesliga,32,1988,33,33,2970,33.0,60,1.82,182,120,68.7,12,8,13,5,15.2,5,3,2,0,40.0,1,5,0,57.0,0.3,-3.0,-0.09,147,439,33.5,1213,162,28.9,31.3,221,39.8,37.2,428,19,4.4,53,1.66,16.2,87,350,1096.0,1439.0,76.2,27929.0,18554.0,228.0,229.0,99.6,549.0,556.0,98.7,309.0,638.0,48.4,,0.4,0.1,0.6,1.0,13.0,1.0,0.0,2.0,1.0,2.0,0.06,0.03,1108.0,1508.0,16.0,1521.0,975.0,839.0,33.58,45.7,0.48,46.09,29.55,25.42
192,192,196,David Soria,es ESP,GK,Getafe,es La Liga,28,1993,38,38,3414,37.9,41,1.08,132,91,70.5,8,15,15,13,34.2,4,2,1,1,33.3,0,5,1,40.9,0.29,0.9,0.02,366,863,42.4,888,101,69.4,46.6,292,84.6,54.1,571,25,4.4,45,1.19,15.0,247,616,647.0,1185.0,54.6,27061.0,23563.0,42.0,42.0,100.0,163.0,169.0,96.4,442.0,968.0,45.7,,0.0,0.1,0.0,0.0,34.0,0.0,0.0,0.0,0.0,4.0,0.11,0.0,1017.0,1252.0,5.0,1257.0,606.0,398.0,26.83,33.03,0.13,33.17,15.99,10.5
197,197,201,Thomas Strakosha,al ALB,GK,Lazio,it Serie A,26,1995,23,23,2070,23.0,29,1.26,86,58,67.4,12,6,5,7,30.4,1,1,0,0,0.0,1,3,1,28.6,0.32,0.6,0.03,79,161,49.1,618,92,22.2,28.5,119,20.2,23.6,283,11,3.9,16,0.7,14.5,24,137,614.0,737.0,83.3,14988.0,10519.0,178.0,181.0,98.3,221.0,233.0,94.8,200.0,307.0,65.1,,0.0,0.1,0.0,1.0,5.0,1.0,0.0,1.0,1.0,3.0,0.13,0.04,690.0,776.0,3.0,779.0,469.0,434.0,30.0,33.74,0.13,33.87,20.39,18.87
198,198,202,Wojciech Szczęsny,pl POL,GK,Juventus,it Serie A,31,1990,33,33,2970,33.0,29,0.88,105,73,75.2,18,9,6,12,36.4,6,3,3,0,50.0,2,5,0,30.6,0.24,1.6,0.05,124,273,45.4,836,159,26.6,30.8,172,29.7,31.5,481,24,5.0,25,0.76,13.5,51,222,830.0,1011.0,82.1,22169.0,14526.0,131.0,131.0,100.0,434.0,438.0,99.1,263.0,433.0,60.7,,0.1,0.1,-0.1,3.0,9.0,0.0,0.0,0.0,0.0,7.0,0.21,0.0,903.0,1053.0,10.0,1063.0,657.0,562.0,27.36,31.91,0.3,32.21,19.91,17.03
200,200,204,Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,29,1992,35,35,3150,35.0,34,0.97,109,74,70.6,19,9,7,11,31.4,3,2,1,0,33.3,0,6,0,30.1,0.26,-3.9,-0.11,130,255,51.0,1072,147,17.6,26.9,205,32.2,33.9,342,15,4.4,34,0.97,15.3,66,188,1113.0,1281.0,86.9,27465.0,18908.0,242.0,245.0,98.8,564.0,577.0,97.7,300.0,447.0,67.1,,0.1,0.0,-0.1,1.0,10.0,0.0,0.0,2.0,0.0,8.0,0.23,0.0,1097.0,1323.0,12.0,1335.0,777.0,804.0,31.34,37.8,0.34,38.14,22.2,22.97
